L1,L2,L3,Link
Home & Furniture,"Kitchen, Cookware & Serveware",Pressure Cookers,https://www.flipkart.com/kitchen-cookware-serveware/cookware/pressure-cookers/pr?sid=upp%2Ctnx%2Cgsl&otracker=nmenu_sub_Home%20%26%20Furniture_0_Pressure%20Cookers
Home & Furniture,"Kitchen, Cookware & Serveware",Kitchen tools,https://www.flipkart.com/kitchen-cookware-serveware/kitchen-tools/pr?sid=upp%2Cldf&otracker=nmenu_sub_Home%20%26%20Furniture_0_Kitchen%20tools
Home & Furniture,"Kitchen, Cookware & Serveware",Gas Stoves,https://www.flipkart.com/kitchen-cookware-serveware/gas-stove-accessories/gas-stoves/pr?sid=upp%2Cd7m%2Cuhm&otracker=nmenu_sub_Home%20%26%20Furniture_0_Gas%20Stoves
Home & Furniture,Tableware & Dinnerware,Coffee Mugs,https://www.flipkart.com/kitchen-cookware-serveware/tableware-dinnerware/mugs/pr?sid=upp%2Ci7t%2Cmsi&otracker=nmenu_sub_Home%20%26%20Furniture_0_Coffee%20Mugs
Home & Furniture,Tableware & Dinnerware,Dinner Set,https://www.flipkart.com/kitchen-cookware-serveware/tableware-dinnerware/dinner-sets/pr?sid=upp%2Ci7t%2Clha&otracker=nmenu_sub_Home%20%26%20Furniture_0_Dinner%20Set
Home & Furniture,Tableware & Dinnerware,Barware,https://www.flipkart.com/kitchen-cookware-serveware/barware/pr?sid=upp%2Cta2&otracker=nmenu_sub_Home%20%26%20Furniture_0_Barware
Home & Furniture,Kitchen Storage,Water Bottles,https://www.flipkart.com/kitchen-cookware-serveware/lunch-boxes-bottles-and-flasks/water-bottles/pr?sid=upp%2Cf2k%2C0zz&otracker=nmenu_sub_Home%20%26%20Furniture_0_Water%20Bottles
Home & Furniture,Kitchen Storage,Lunch Boxes,https://www.flipkart.com/kitchen-cookware-serveware/lunch-boxes-bottles-and-flasks/lunch-boxes/pr?sid=upp%2Cf2k%2Cu70&otracker=nmenu_sub_Home%20%26%20Furniture_0_Lunch%20Boxes
Home & Furniture,Kitchen Storage,Flasks,https://www.flipkart.com/kitchen-cookware-serveware/lunch-boxes-bottles-and-flasks/flasks/pr?sid=upp%2Cf2k%2C7k9&otracker=nmenu_sub_Home%20%26%20Furniture_0_Flasks
Home & Furniture,Kitchen Storage,Casseroles,https://www.flipkart.com/kitchen-cookware-serveware/tableware-dinnerware/casseroles/pr?sid=upp%2Ci7t%2Cgka&otracker=nmenu_sub_Home%20%26%20Furniture_0_Casseroles
Home & Furniture,Kitchen Storage,Kitchen Containers,https://www.flipkart.com/kitchen-cookware-serveware/kitchen-storage-containers/kitchen-containers/pr?sid=upp%2C5ix%2C01e&otracker=nmenu_sub_Home%20%26%20Furniture_0_Kitchen%20Containers
Home & Furniture,Bed Room Furniture,Beds,"https://www.flipkart.com/beds/pr?sid=wwe,7p7&otracker=nmenu_sub_Home%20%26%20Furniture_0_Beds"
Home & Furniture,Bed Room Furniture,Mattresses,"https://www.flipkart.com/furniture/mattresses/pr?sid=wwe,rg9&otracker=nmenu_sub_Home%20%26%20Furniture_0_Mattresses"
Home & Furniture,Bed Room Furniture,Wardrobes,"https://www.flipkart.com/furniture/wardrobes/pr?sid=wwe,fc3&otracker=nmenu_sub_Home%20%26%20Furniture_0_Wardrobes"
Home & Furniture,Living Room Furniture,Sofa,"https://www.flipkart.com/furniture/sofas/pr?sid=wwe,c3z&otracker=nmenu_sub_Home%20%26%20Furniture_0_Sofa"
Home & Furniture,Living Room Furniture,Sofa Beds,"https://www.flipkart.com/furniture/sofa-beds/pr?sid=wwe,osg&otracker=nmenu_sub_Home%20%26%20Furniture_0_Sofa%20Beds"
Home & Furniture,Living Room Furniture,TV Units,"https://www.flipkart.com/furniture/tv-units-cabinets/pr?sid=wwe,243&otracker=nmenu_sub_Home%20%26%20Furniture_0_TV%20Units"
Home & Furniture,Living Room Furniture,Dining Tables & Chairs,"https://www.flipkart.com/furniture/dining-tables-sets/pr?sid=wwe,ur9&otracker=nmenu_sub_Home%20%26%20Furniture_0_Dining%20Tables%20%26%20Chairs"
Home & Furniture,Living Room Furniture,Coffee Tables,"https://www.flipkart.com/furniture/tables/coffee-tables/pr?sid=wwe,ki7,ot1&otracker=nmenu_sub_Home%20%26%20Furniture_0_Coffee%20Tables"
Home & Furniture,Living Room Furniture,Shoe Racks,"https://www.flipkart.com/furniture/shoe-rack/pr?sid=wwe,0ye&otracker=nmenu_sub_Home%20%26%20Furniture_0_Shoe%20Racks"
Home & Furniture,Office & Study Furniture,Kids Room Furniture,https://www.flipkart.com/furniture/~kids-furniture/pr?sid=wwe&otracker=nmenu_sub_Home%20%26%20Furniture_0_Kids%20Room%20Furniture
Home & Furniture,DIY Furniture,Bean Bags,"https://www.flipkart.com/furniture/bean-bags/pr?sid=wwe,4n6&otracker=nmenu_sub_Home%20%26%20Furniture_0_Bean%20Bags"
Home & Furniture,DIY Furniture,Collapsible Wardrobes,"https://www.flipkart.com/furniture/wardrobes/collapsible-wardrobes/pr?sid=wwe,fc3,xlp&otracker=nmenu_sub_Home%20%26%20Furniture_0_Collapsible%20Wardrobes"
Home & Furniture,Furnishing,Bedsheets,"https://www.flipkart.com/home-furnishing/bed-linen-blankets/bedsheets/pr?sid=jra,knw,qcw&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Bedsheets"
Home & Furniture,Furnishing,Curtains,"https://www.flipkart.com/home-furnishing/curtains-accessories/curtains/pr?sid=jra,sl5,2va&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Curtains"
Home & Furniture,Furnishing,Cushions & Pillows,"https://www.flipkart.com/home-furnishing/cushions-pillows/pr?sid=jra,kzv&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Cushions%20%26%20Pillows"
Home & Furniture,Furnishing,Blankets,"https://www.flipkart.com/home-furnishing/bed-linen-blankets/blankets/pr?sid=jra,knw,llw&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Blankets"
Home & Furniture,Furnishing,Bath Towels,"https://www.flipkart.com/home-furnishing/bath-linen/bath-towels/pr?sid=jra,jk3,wtg&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Bath%20Towels"
Home & Furniture,Furnishing,Kitchen & Table Linen,"https://www.flipkart.com/home-furnishing/kitchen-table-linen/pr?sid=jra,iwp&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Kitchen%20%26%20Table%20Linen"
Home & Furniture,Furnishing,Floor Coverings,"https://www.flipkart.com/home-furnishing/floor-coverings/pr?sid=jra,kwq&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Floor%20Coverings"
Home & Furniture,Smart Home Automation,Smart Security System,https://www.flipkart.com/automation-robotics/surveillance-devices/security-cameras/pr?otracker=categorytree&p%5B%5D=facets.brand%255B%255D%3DCELESTECH&p%5B%5D=facets.brand%255B%255D%3DCP%2BPlus&p%5B%5D=facets.brand%255B%255D%3DCP-PLUS&p%5B%5D=facets.brand%255B%255D%3DCP-Plus&p%5B%5D=facets.brand%255B%255D%3DCp%2BPlus&p%5B%5D=facets.brand%255B%255D%3DCpplus&p%5B%5D=facets.brand%255B%255D%3DCrocon&p%5B%5D=facets.brand%255B%255D%3DFocus&p%5B%5D=facets.brand%255B%255D%3DGodrej&p%5B%5D=facets.brand%255B%255D%3DHIK%2BVISION&p%5B%5D=facets.brand%255B%255D%3DHIKVISION&p%5B%5D=facets.brand%255B%255D%3DHik%2BVision&p%5B%5D=facets.brand%255B%255D%3DHik%2Bvision&p%5B%5D=facets.brand%255B%255D%3DHikvision&p%5B%5D=facets.brand%255B%255D%3DHoneywell&p%5B%5D=facets.brand%255B%255D%3DSAMSUNG&p%5B%5D=facets.brand%255B%255D%3Dcp%2Bplus&p%5B%5D=facets.brand%255B%255D%3Dhoneywell&sid=igc%2Fj69%2Fagd&otracker=nmenu_sub_Home%20%26%20Furniture_0_Smart%20Security%20System
Home & Furniture,Smart Home Automation,Smart Door Locks,"https://www.flipkart.com/automation-robotics/smart-door-locks/pr?sid=igc,u0f&p%5B%5D=facets.filter_standard%255B%255D%3D1&facets.availability[]=Exclude+Out+of+Stock&otracker=nmenu_sub_Home%20%26%20Furniture_0_Smart%20Door%20Locks"
Home & Furniture,Home Improvement,Tools & Measuring Equipments,https://www.flipkart.com/tools-and-measuring-equipment/pr?sid=h1m%2Chww&otracker=nmenu_sub_Home%20%26%20Furniture_0_Tools%20%26%20Measuring%20Equipments
Home & Furniture,Home Improvement,Home Utilities & Organizers,"https://www.flipkart.com/home-improvement/home-utilities-and-organizers/pr?sid=h1m,iee&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Home%20Utilities%20%26%20Organizers"
Home & Furniture,Home Improvement,Lawn & Gardening,https://www.flipkart.com/gardening-store?otracker=nmenu_sub_Home%20%26%20Furniture_0_Lawn%20%26%20Gardening
Home & Furniture,Home Improvement,Bathroom & Kitchen Fittings,https://www.flipkart.com/building-materials-and-supplies/bathroom-and-kitchen-fittings/pr?sid=b8s%2Cecr&otracker=nmenu_sub_Home%20%26%20Furniture_0_Bathroom%20%26%20Kitchen%20Fittings
Home & Furniture,Home Decor,Paintings,"https://www.flipkart.com/home-decor/paintings-posters/paintings/pr?sid=arb,bga,mmf&otracker=nmenu_sub_Home%20%26%20Furniture_0_Paintings"
Home & Furniture,Home Decor,Clocks,"https://www.flipkart.com/home-decor/clocks/pr?sid=arb,kjw&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Home%20%26%20Furniture_0_Clocks"
Home & Furniture,Home Decor,Wall Shelves,"https://www.flipkart.com/home-decor/wall-decor-items/wall-shelves/pr?sid=arb,a77,vk7&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Wall%20Shelves"
Home & Furniture,Home Decor,Stickers,"https://www.flipkart.com/home-decor/stickers-wallpapers/stickers/pr?sid=arb,yod,si0&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Home%20%26%20Furniture_0_Stickers"
Home & Furniture,Home Decor,Showpieces & Figurines,"https://www.flipkart.com/home-decor/showpieces-decor-accents/showpieces-figurines/pr?sid=arb,uj2,z1t&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Showpieces%20%26%20Figurines"
Home & Furniture,Home Lighting,Bulbs,"https://www.flipkart.com/home-lighting/utility-lightling/bulbs/pr?sid=jhg,yqn,feb&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Bulbs"
Home & Furniture,Home Lighting,Wall Lamp,"https://www.flipkart.com/home-lighting/decor-lighting-accessories/wall-lamps/pr?sid=jhg,6w8,mbd&otracker=nmenu_sub_Home%20%26%20Furniture_0_Wall%20Lamp"
Home & Furniture,Home Lighting,Table Lamp,"https://www.flipkart.com/home-lighting/decor-lighting-accessories/table-lamps/pr?sid=jhg,6w8,gde&otracker=nmenu_sub_Home%20%26%20Furniture_0_Table%20Lamp"
Home & Furniture,Home Lighting,Ceiling Lamp,"https://www.flipkart.com/home-lighting/decor-lighting-accessories/ceiling-lamps/pr?sid=jhg,6w8,rws&otracker=nmenu_sub_Home%20%26%20Furniture_0_Ceiling%20Lamp"
Home & Furniture,Home Lighting,Emergency Lights,"https://www.flipkart.com/home-lighting/utility-lightling/emergency-lights/pr?sid=jhg,yqn,m6m&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Emergency%20Lights"
Home & Furniture,Pet Supplies,Dogs,"https://www.flipkart.com/pet-supplies/dogs/pr?sid=p3t,ea3&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Dogs"
Home & Furniture,Pet Supplies,Cats,"https://www.flipkart.com/pet-supplies/cats/pr?sid=p3t,0mo&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Cats"
Home & Furniture,Pet Supplies,Fish & Aquatics,"https://www.flipkart.com/pet-supplies/fish-aquatic/pr?sid=p3t,ljf&marketplace=FLIPKART&otracker=nmenu_sub_Home%20%26%20Furniture_0_Fish%20%26%20Aquatics"
Home & Furniture,Christmas Store,Mugs Store,https://www.flipkart.com/coffee-mugs-store?otracker=nmenu_sub_Home%20%26%20Furniture_0_Mugs%20Store
Home & Furniture,Gardening Store,Stainless Steel Store,https://www.flipkart.com/stainless-steel-store?otracker=nmenu_sub_Home%20%26%20Furniture_0_Stainless%20Steel%20Store
Home & Furniture,Gardening Store,Milton,https://www.flipkart.com/search?p[]=facets.brand%255B%255D%3DMilton&sid=r4l&otracker=CLP_filters&otracker=nmenu_sub_Home%20%26%20Furniture_0_Milton
Home & Furniture,Gardening Store,Bombay Dyeing,https://www.flipkart.com/home-furnishing/bombay-dyeing~brand/pr?sid=vdm&otracker=nmenu_sub_Home%20%26%20Furniture_0_Bombay%20Dyeing
Home & Furniture,Gardening Store,@home,https://www.flipkart.com/search?p[]=facets.brand%255B%255D%3D%2540home%2Bby%2BNilkamal&sid=anx&otracker=CLP_filters&otracker=nmenu_sub_Home%20%26%20Furniture_0_%40home
Home & Furniture,Gardening Store,HomeTown,https://www.flipkart.com/furniture/hometown~brand/pr?sid=anx&otracker=nmenu_sub_Home%20%26%20Furniture_0_HomeTown
Home & Furniture,Gardening Store,Ajanta,https://www.flipkart.com/home-decor/ajanta~brand/pr?sid=1m7&otracker=nmenu_sub_Home%20%26%20Furniture_0_Ajanta
Home & Furniture,Gardening Store,Spaces by Welspun,https://www.flipkart.com/home-furnishing/spaces-by-welspun~brand/pr?sid=vdm&otracker=nmenu_sub_Home%20%26%20Furniture_0_Spaces%20by%20Welspun
Home & Furniture,Gardening Store,Prestige,https://www.flipkart.com/household/prestige~brand/pr?sid=r4l&otracker=nmenu_sub_Home%20%26%20Furniture_0_Prestige
"Sports, Books & More",Sports,Cricket,"https://www.flipkart.com/sports/cricket/pr?sid=abc,5lf&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Cricket"
"Sports, Books & More",Sports,Badminton,"https://www.flipkart.com/sports/badminton/pr?sid=abc,egs&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Badminton"
"Sports, Books & More",Sports,Cycling,"https://www.flipkart.com/sports/cycling/pr?sid=abc,ulv&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Cycling"
"Sports, Books & More",Sports,Football,"https://www.flipkart.com/sports/football/pr?sid=abc,gxg&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Football"
"Sports, Books & More",Sports,Skating,"https://www.flipkart.com/sports/skating/pr?sid=abc,mgq&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Skating"
"Sports, Books & More",Sports,Camping & Hiking,"https://www.flipkart.com/sports/camping-hiking/pr?sid=abc,fvf&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Camping%20%26%20Hiking"
"Sports, Books & More",Sports,Swimming,"https://www.flipkart.com/sports/swimming/pr?sid=abc,byq&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Swimming"
"Sports, Books & More",Exercise Fitness,Cardio Equipment,https://www.flipkart.com/offers-list/strength-cardio-equipment?screen=dynamic&pk=themeViews%3DSF-March-FR4%3AApp%2CSF-March-FR4%3ADesk~widgetType%3DdealCard~contentType%3Dneo&wid=2.dealCard.OMU&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Cardio%20Equipment
"Sports, Books & More",Exercise Fitness,Home Gyms,"https://www.flipkart.com/exercise-fitness/fitness-equipments/fitness-kits/pr?sid=qoc,amf,vh3&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Home%20Gyms"
"Sports, Books & More",Exercise Fitness,Support,"https://www.flipkart.com/exercise-fitness/fitness-accessories/supports/pr?sid=qoc,acb,aa3&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Support"
"Sports, Books & More",Exercise Fitness,Dumbbells,"https://www.flipkart.com/exercise-fitness/fitness-accessories/dumbbells/pr?sid=qoc,acb,zuc&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Dumbbells"
"Sports, Books & More",Exercise Fitness,Ab Exercisers,"https://www.flipkart.com/exercise-fitness/fitness-equipments/ab-exercisers/pr?sid=qoc,amf,sma&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Ab%20Exercisers"
"Sports, Books & More",Exercise Fitness,Shakers & Sippers,"https://www.flipkart.com/exercise-fitness/fitness-accessories/shakers-and-sippers/pr?sid=qoc,acb,qat&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Shakers%20%26%20Sippers"
"Sports, Books & More",Exercise Fitness,Yoga Mat,"https://www.flipkart.com/exercise-fitness/yoga/yoga-mats/pr?sid=qoc,s1h,fco&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Yoga%20Mat"
"Sports, Books & More",Exercise Fitness,Gym Gloves,"https://www.flipkart.com/exercise-fitness/fitness-accessories/gym-gloves/pr?sid=qoc,acb,afr&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Gym%20Gloves"
"Sports, Books & More",Food Essentials,Nuts & Dry Fruits,"https://www.flipkart.com/food-nutrition/nuts-dry-fruits-combos/~gourmet-foods-/pr?sid=7jv,30b&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Nuts%20%26%20Dry%20Fruits"
"Sports, Books & More",Food Essentials,"Tea, Coffee and Beverages","https://www.flipkart.com/food-nutrition/beverages/~gourmet-foods-/pr?sid=7jv,ldw&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Tea%2C%20Coffee%20and%20Beverages"
"Sports, Books & More",Food Essentials,Chocolates,"https://www.flipkart.com/food-nutrition/confectioneries-sweets/chocolates/~gourmet-foods-/pr?sid=7jv,iyp,s4n&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Chocolates"
"Sports, Books & More",Food Essentials,Snacks Corner,"https://www.flipkart.com/food-nutrition/snacks-nibbles/~gourmet-foods-/pr?sid=7jv,x9l&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Snacks%20Corner"
"Sports, Books & More",Food Essentials,Gifting Combos,"https://www.flipkart.com/food-nutrition/food-nutrition-combo/~gourmet-foods-/pr?sid=7jv,jid&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Gifting%20Combos"
"Sports, Books & More",Food Essentials,Sweets Store,"https://www.flipkart.com/food-nutrition/confectioneries-sweets/sweets-mithai/~gourmet-foods-/pr?sid=7jv,iyp,2e1&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Sweets%20Store"
"Sports, Books & More",Food Essentials,"Jams, Spreads and Honey","https://www.flipkart.com/food-nutrition/jams-spreads-honey/~gourmet-foods-/pr?sid=7jv,kzq&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Jams%2C%20Spreads%20and%20Honey"
"Sports, Books & More",Food Essentials,Breakfast Items,"https://www.flipkart.com/food-nutrition/breakfast-mixes-cereals/~gourmet-foods-/pr?sid=7jv,vx6&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Breakfast%20Items"
"Sports, Books & More",Health & Nutrition,All Supplements,https://www.flipkart.com/health-and-supplements-clp-store?otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_All%20Supplements
"Sports, Books & More",Health & Nutrition,Protein Supplements,"https://www.flipkart.com/food-nutrition/health-nutrition/protein-supplements/pr?sid=7jv,owt,d9u&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Protein%20Supplements&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Protein%20Supplements"
"Sports, Books & More",Health & Nutrition,Vitamin Supplements,"https://www.flipkart.com/food-nutrition/health-nutrition/vitamin-supplements/pr?sid=7jv,owt,n2j&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Vitamin%20Supplements&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Vitamin%20Supplements"
"Sports, Books & More",Health & Nutrition,Health Drinks,"https://www.flipkart.com/food-nutrition/health-nutrition/health-and-energy-drinks/pr?sid=7jv,owt,a39&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Health%20%26%20Energy%20Drinks&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Health%20Drinks"
"Sports, Books & More",Health & Nutrition,Ayurvedic Supplements,https://www.flipkart.com/food-nutrition/health-nutrition/vitamin-supplements/pr?sid=7jv%2Cowt%2Cn2j&otracker=categorytree&otracker=nmenu_sub_Sports%2C+Books+%26+More_0_Vitamin+Supplements&p%5B%5D=facets.serviceability%5B%5D%3Dtrue&p%5B%5D=facets.type%255B%255D%3DAyurvedic%2BSupplements&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Ayurvedic%20Supplements
"Sports, Books & More",Books,Entrance Exams,https://www.flipkart.com/the-exam-store?otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Entrance%20Exams
"Sports, Books & More",Books,Academics,https://www.flipkart.com/the-education-store?otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Academics
"Sports, Books & More",Books,Literature & Fiction,https://www.flipkart.com/theliterature-fiction-store?otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Literature%20%26%20Fiction
"Sports, Books & More",Books,Non Fiction,https://www.flipkart.com/the-non-fiction-store?otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Non%20Fiction
"Sports, Books & More",Books,Young Readers,https://www.flipkart.com/the-childrenandteens-store?otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Young%20Readers
"Sports, Books & More",Books,Self-Help,"https://www.flipkart.com/books/selfhelp-books/pr?sid=bks,5uw&marketplace=FLIPKART&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Self-Help"
"Sports, Books & More",Books,E-Learning,https://www.flipkart.com/elearning/pr?sid=xfw&marketplace=FLIPKART&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_E-Learning
"Sports, Books & More",Books,Preorders,https://www.flipkart.com/books/~pre-order/pr?sid=bks&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Preorders
"Sports, Books & More",Books,Indian Languages,https://www.flipkart.com/language-store?otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Indian%20Languages
"Sports, Books & More",Stationery,Pens,https://www.flipkart.com/pens-category-store?otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Pens&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Pens
"Sports, Books & More",Stationery,Diaries,"https://www.flipkart.com/pens-stationery/office-supplies/diaries/pr?sid=dgv,tkw,mwh&otracker=product_breadCrumbs_Diaries&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Diaries"
"Sports, Books & More",Stationery,Card Holders,"https://www.flipkart.com/pens-stationery/office-supplies/card-holders/pr?sid=dgv,tkw,chd&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Card%20Holders"
"Sports, Books & More",Stationery,Desk Organizers,"https://www.flipkart.com/pens-stationery/office-supplies/desk-organizers/pr?sid=dgv,tkw,hlr&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Desk%20Organizers"
"Sports, Books & More",Stationery,Calculators,https://www.flipkart.com/calculators-category-store?otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Calculators%20&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Calculators
"Sports, Books & More",Stationery,Key Chains,"https://www.flipkart.com/pens-stationery/office-supplies/key-chains/pr?sid=dgv,tkw,amn&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Key%20Chains&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Key%20Chains"
"Sports, Books & More",Auto Accessories,Helmets & Riding Gears,https://www.flipkart.com/automotive/accessories-spare-parts/helmets-riding-gear/pr?p%5B%5D=facets.availability%255B%255D%3DExclude%2BOut%2Bof%2BStock&sid=0hx%2Cbwd%2Cbgt&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Helmets%20%26%20Riding%20Gear&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Helmets%20%26%20Riding%20Gears
"Sports, Books & More",Auto Accessories,Car Audio/Video,"https://www.flipkart.com/automotive/car-bike-accessories/car-electronics-accessories/car-audio-video/pr?sid=0hx,bwd,tko,jxo&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Car%20Audio%2FVideo"
"Sports, Books & More",Auto Accessories,Car Mobile Accessories,"https://www.flipkart.com/automotive/car-bike-accessories/car-electronics-accessories/car-mobile-accessories/pr?sid=0hx,bwd,tko,av1&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Car%20Mobile%20Accessories"
"Sports, Books & More",Auto Accessories,Car & Bike Care,"https://www.flipkart.com/automotive/car-bike-accessories/car-bike-care/pr?sid=0hx,bwd,byn&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Car%20%26%20Bike%20Care"
"Sports, Books & More",Auto Accessories,Vehicle Lubricants,"https://www.flipkart.com/automotive/car-bike-accessories/lubricants-oils/pr?sid=0hx,bwd,njf&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Vehicle%20Lubricants"
"Sports, Books & More",Industrial & Scientific tools,Industrial Measurement Devices,"https://www.flipkart.com/industrial-scientific-supplies/industrial-measurement-devices/pr?sid=gsx,oe8&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Industrial%20Measurement%20Devices"
"Sports, Books & More",Industrial & Scientific tools,Industrial Testing Devices,"https://www.flipkart.com/industrial-scientific-supplies/industrial-testing-devices/pr?sid=gsx,gkc&p[]=facets.serviceability%5B%5D%3Dtrue&otracker=categorytree&otracker=nmenu_sub_Sports%2C%20Books%20%26%20More_0_Industrial%20Testing%20Devices"
